ts,main_cycle,main_value,main_cash,main_npos,shadow_cycle,shadow_value,shadow_cash,shadow_npos
2026-09-02T21:25:41.112855+00:00,26186,491.17,395.99,3,12138,492.73,335.95,4
2026-09-02T21:30:57.953059+00:00,26191,491.15,395.99,3,12143,492.67,335.95,4
2026-09-02T21:35:12.960656+00:00,26196,491.04,395.99,3,12147,492.58,335.95,4
2026-09-02T21:40:38.382015+00:00,26201,491.23,395.99,3,12152,492.79,335.95,4
2026-09-02T21:46:10.302108+00:00,26205,491.28,395.99,3,12157,492.84,335.95,4
2026-09-02T21:50:23.762902+00:00,26209,491.12,395.99,3,12161,492.67,335.95,4
2026-09-02T21:55:41.635346+00:00,26214,491.2,395.99,3,12166,492.76,335.95,4
2026-09-02T22:00:21.452754+00:00,26219,491.1,395.99,3,12170,492.68,335.95,4
2026-09-02T22:05:41.842397+00:00,26224,490.92,395.99,3,12175,492.47,335.95,4
2026-09-02T22:10:58.653629+00:00,26229,490.82,395.99,3,12180,492.36,335.95,4
2026-09-02T22:16:16.315185+00:00,26234,490.87,395.99,3,12185,492.41,335.95,4
2026-09-02T22:20:36.117573+00:00,26239,490.85,395.99,3,12189,492.4,335.95,4
2026-09-02T22:25:56.701286+00:00,26243,490.81,395.99,3,12194,492.35,335.95,4
2026-09-02T22:31:13.496302+00:00,26248,490.78,395.99,3,12199,492.31,335.95,4
2026-09-02T22:36:31.293631+00:00,26253,490.87,395.99,3,12204,492.41,335.95,4
2026-09-02T22:40:51.582423+00:00,26258,490.98,395.99,3,12208,492.48,335.95,4
2026-09-02T22:46:12.491116+00:00,26263,490.98,395.99,3,12213,492.5,335.95,4
2026-09-02T22:51:29.200709+00:00,26268,490.91,395.99,3,12218,492.44,335.95,4
2026-09-02T22:55:42.113813+00:00,26272,490.88,395.99,3,12222,492.42,335.95,4
2026-09-02T23:01:07.133447+00:00,26277,490.85,395.99,3,12227,492.39,335.95,4
2026-09-02T23:06:27.255020+00:00,26282,491.01,395.99,3,12232,492.55,335.95,4
2026-09-02T23:11:43.557048+00:00,26287,491.1,395.99,3,12237,492.66,335.95,4
2026-09-02T23:15:56.690897+00:00,26292,491.07,395.99,3,12241,492.65,335.95,4
2026-09-02T23:21:21.779497+00:00,26297,491.04,395.99,3,12246,492.59,335.95,4
2026-09-02T23:26:41.598257+00:00,26301,491.06,395.99,3,12251,492.61,335.95,4
2026-09-02T23:30:55.118443+00:00,26306,491.16,395.99,3,12255,492.68,335.95,4
2026-09-02T23:36:16.114628+00:00,26311,491.07,395.99,3,12260,492.62,335.95,4
2026-09-02T23:41:40.617362+00:00,26316,491.04,395.99,3,12265,492.59,335.95,4
2026-09-02T23:47:00.300022+00:00,26321,491.12,395.99,3,12270,492.68,335.95,4
2026-09-02T23:51:13.863862+00:00,26326,491.34,395.99,3,12274,492.83,335.95,4
2026-09-02T23:56:29.476646+00:00,26331,491.37,395.99,3,12279,492.92,335.95,4
2026-09-03T00:01:53.964043+00:00,26335,491.42,395.99,3,12284,492.98,335.95,4
2026-09-03T00:05:26.753555+00:00,26340,491.41,395.99,3,12296,nan,436.13,1
2026-09-03T00:10:25.187431+00:00,26345,491.27,395.99,3,12318,nan,436.12,1
2026-09-03T00:15:27.857729+00:00,26350,491.13,395.99,3,12340,nan,436.12,1
2026-09-03T00:20:27.154328+00:00,26355,491.02,395.99,3,12362,nan,436.12,1
2026-09-03T00:25:24.853475+00:00,26360,490.99,395.99,3,12384,nan,436.12,1
2026-09-03T00:30:24.307024+00:00,26364,490.92,395.99,3,12406,nan,436.12,1
2026-09-03T00:35:22.160895+00:00,26369,490.9,395.99,3,12428,nan,436.12,1
2026-09-03T00:40:20.004135+00:00,26374,491.04,395.99,3,12450,nan,436.12,1
2026-09-03T00:45:17.556514+00:00,26379,490.98,395.99,3,12472,nan,436.12,1
2026-09-03T00:50:14.866197+00:00,26384,490.95,395.99,3,12494,nan,436.12,1
2026-09-03T00:55:11.774041+00:00,26389,490.87,395.99,3,12516,nan,436.12,1
2026-09-03T01:00:10.890285+00:00,26393,490.63,395.99,3,12538,nan,436.12,1
2026-09-03T01:06:23.088737+00:00,26398,491.09,395.99,3,12560,nan,436.12,1
2026-09-03T01:09:26.706998+00:00,26403,491.21,395.99,3,12571,nan,436.12,1
2026-09-03T01:15:23.472723+00:00,26407,491.39,395.99,3,12593,nan,436.12,1
2026-09-03T01:20:23.842348+00:00,26412,491.29,395.99,3,12615,nan,436.12,1
2026-09-03T01:25:24.768037+00:00,26417,491.34,395.99,3,12637,nan,436.12,1
2026-09-03T01:30:29.354299+00:00,26422,491.43,395.99,3,12659,nan,436.12,1
2026-09-03T01:35:28.095664+00:00,26427,491.36,395.99,3,12681,nan,436.12,1
2026-09-03T01:40:31.429182+00:00,26432,491.45,395.99,3,12703,nan,436.12,1
2026-09-03T01:45:37.802207+00:00,26436,491.26,395.99,3,12725,nan,436.12,1
2026-09-03T01:50:48.831223+00:00,26441,491.2,395.99,3,12747,nan,436.12,1
2026-09-03T01:55:56.240799+00:00,26446,491.39,395.99,3,12769,nan,436.12,1
2026-09-03T02:01:56.278527+00:00,26451,491.26,395.99,3,12783,492.3,348.1,4
2026-09-03T02:07:10.429637+00:00,26456,491.26,395.99,3,12788,492.3,348.1,4
2026-09-03T02:12:24.284361+00:00,26461,491.31,395.99,3,12793,492.35,348.1,4
2026-09-03T02:17:37.441140+00:00,26465,491.4,395.99,3,12798,492.43,348.1,4
2026-09-03T02:22:07.729591+00:00,26470,491.41,395.99,3,12802,492.44,348.1,4
2026-09-03T02:27:20.377712+00:00,26475,491.47,395.99,3,12807,492.49,348.1,4
2026-09-03T02:32:33.334748+00:00,26480,491.86,395.99,3,12812,492.86,348.1,4
2026-09-03T02:37:46.216350+00:00,26485,491.85,395.99,3,12817,492.84,348.1,4
2026-09-03T02:42:12.506027+00:00,26490,491.89,395.99,3,12821,492.86,348.1,4
2026-09-03T02:47:25.531406+00:00,26494,491.85,395.99,3,12826,492.85,348.1,4
2026-09-03T02:52:38.700238+00:00,26499,492.05,395.99,3,12831,493.0,348.1,4
2026-09-03T02:57:51.494985+00:00,26504,492.04,395.99,3,12836,493.01,348.1,4
2026-09-03T03:02:19.681339+00:00,26509,491.91,395.99,3,12840,492.9,348.1,4
2026-09-03T03:07:32.942439+00:00,26514,491.88,395.99,3,12845,492.87,348.1,4
2026-09-03T03:12:46.224037+00:00,26519,491.87,395.99,3,12850,492.87,348.1,4
2026-09-03T03:17:59.195895+00:00,26523,491.94,395.99,3,12855,492.93,348.1,4
2026-09-03T03:22:26.300414+00:00,26528,492.0,395.99,3,12859,492.98,348.1,4
2026-09-03T03:27:38.511453+00:00,26533,491.94,395.99,3,12864,492.93,348.1,4
2026-09-03T03:32:51.155805+00:00,26538,491.81,395.99,3,12869,492.84,348.1,4
2026-09-03T03:38:03.736948+00:00,26543,491.69,395.99,3,12874,492.69,348.1,4
2026-09-03T03:42:29.145539+00:00,26548,491.6,395.99,3,12878,492.62,348.1,4
2026-09-03T03:47:49.036523+00:00,26552,491.63,395.99,3,12883,492.64,348.1,4
2026-09-03T03:53:01.684148+00:00,26557,491.73,395.99,3,12888,492.73,348.1,4
2026-09-03T03:58:14.078922+00:00,26562,491.76,395.99,3,12893,492.76,348.1,4
2026-09-03T04:02:40.044836+00:00,26567,491.76,395.99,3,12897,492.77,348.1,4
2026-09-03T04:07:52.546181+00:00,26572,491.79,395.99,3,12902,492.79,348.1,4
2026-09-03T04:13:04.973090+00:00,26577,491.75,395.99,3,12907,492.75,348.1,4
2026-09-03T04:18:17.663255+00:00,26581,491.57,395.99,3,12912,492.62,348.1,4
2026-09-03T04:22:43.217326+00:00,26586,491.54,395.99,3,12916,492.56,348.1,4
2026-09-03T04:27:55.866723+00:00,26591,491.56,395.99,3,12921,492.57,348.1,4
2026-09-03T04:33:08.493209+00:00,26596,491.57,395.99,3,12926,492.58,348.1,4
2026-09-03T04:38:20.744266+00:00,26601,491.53,395.99,3,12931,492.55,348.1,4
2026-09-03T04:42:47.308408+00:00,26606,491.52,395.99,3,12935,492.53,348.1,4
2026-09-03T04:47:59.752481+00:00,26611,491.58,395.99,3,12940,492.57,348.1,4
2026-09-03T04:53:12.317935+00:00,26615,491.73,395.99,3,12945,492.78,348.1,4
2026-09-03T04:58:24.870185+00:00,26620,491.91,395.99,3,12950,492.92,348.1,4
2026-09-03T05:02:49.294122+00:00,26625,491.99,395.99,3,12954,492.95,348.1,4
2026-09-03T05:08:01.873839+00:00,26630,491.88,395.99,3,12959,492.88,348.1,4
2026-09-03T05:13:14.157947+00:00,26635,491.76,395.99,3,12964,492.77,348.1,4
2026-09-03T05:18:26.747834+00:00,26640,491.55,395.99,3,12969,492.57,348.1,4
2026-09-03T05:22:51.502319+00:00,26644,491.22,395.99,3,12973,492.26,348.1,4
2026-09-03T05:28:03.368248+00:00,26649,490.98,395.99,3,12978,492.04,348.1,4
2026-09-03T05:33:19.338332+00:00,26654,491.27,395.99,3,12983,492.32,348.1,4
2026-09-03T05:38:31.777706+00:00,26659,491.5,395.99,3,12988,492.52,348.1,4
2026-09-03T05:42:56.460906+00:00,26664,491.47,395.99,3,12992,492.49,348.1,4
2026-09-03T05:48:08.899779+00:00,26669,491.52,395.99,3,12997,492.48,348.1,4
2026-09-03T05:53:21.203333+00:00,26674,491.74,395.99,3,13002,492.78,348.1,4
2026-09-03T05:58:33.612029+00:00,26679,491.89,395.99,3,13007,492.88,348.1,4
2026-09-03T06:04:00.644996+00:00,26683,491.85,395.99,3,13012,492.83,348.1,4
2026-09-03T06:08:10.684843+00:00,26688,491.79,395.99,3,13016,492.79,348.1,4
2026-09-03T06:13:23.236751+00:00,26693,491.79,395.99,3,13021,492.79,348.1,4
2026-09-03T06:18:35.420629+00:00,26698,491.8,395.99,3,13026,492.8,348.1,4
2026-09-03T06:24:02.427527+00:00,26703,491.89,395.99,3,13031,492.88,348.1,4
2026-09-03T06:28:12.284573+00:00,26708,491.95,395.99,3,13035,492.88,348.1,4
2026-09-03T06:33:24.588840+00:00,26712,491.92,395.99,3,13040,492.9,348.1,4
2026-09-03T06:38:36.987149+00:00,26717,491.98,395.99,3,13045,492.95,348.1,4
2026-09-03T06:44:04.285208+00:00,26722,491.97,395.99,3,13050,492.96,348.1,4
2026-09-03T06:49:16.838483+00:00,26727,492.01,395.99,3,13055,492.99,348.1,4
2026-09-03T06:53:26.913459+00:00,26732,491.96,395.99,3,13059,492.96,348.1,4
2026-09-03T06:58:39.541640+00:00,26737,491.97,395.99,3,13064,492.97,348.1,4
2026-09-03T07:04:07.025279+00:00,26741,492.01,395.99,3,13069,492.99,348.1,4
2026-09-03T07:09:19.854261+00:00,26746,492.24,395.99,3,13074,493.16,348.1,4
2026-09-03T07:13:29.891827+00:00,26751,492.32,395.99,3,13078,493.26,348.1,4
2026-09-03T07:18:46.089903+00:00,26756,492.09,395.99,3,13083,493.06,348.1,4
2026-09-03T07:24:13.004615+00:00,26761,492.14,395.99,3,13088,493.11,348.1,4
2026-09-03T07:29:25.267107+00:00,26766,492.03,395.99,3,13093,493.0,348.1,4
2026-09-03T07:33:35.202405+00:00,26771,491.95,395.99,3,13097,492.89,348.1,4
2026-09-03T07:38:47.687042+00:00,26776,492.0,395.99,3,13102,492.97,348.1,4
2026-09-03T07:44:14.819261+00:00,26780,492.14,395.99,3,13107,493.1,348.1,4
2026-09-03T07:49:27.381373+00:00,26785,491.85,395.99,3,13112,492.81,348.1,4
2026-09-03T07:54:39.746059+00:00,26790,491.68,395.99,3,13117,492.68,348.1,4
2026-09-03T07:58:49.556288+00:00,26795,491.62,395.99,3,13121,492.64,348.1,4
2026-09-03T08:04:17.105710+00:00,26800,491.88,395.99,3,13126,492.86,348.1,4
2026-09-03T08:09:29.938515+00:00,26805,492.03,395.99,3,13131,493.07,348.1,4
2026-09-03T08:14:42.831811+00:00,26809,491.99,395.99,3,13136,492.94,348.1,4
2026-09-03T08:18:53.317607+00:00,26814,491.9,395.99,3,13140,492.89,348.1,4
2026-09-03T08:24:21.525843+00:00,26819,491.82,395.99,3,13145,492.83,348.1,4
2026-09-03T08:29:34.035154+00:00,26824,492.0,395.99,3,13150,492.98,348.1,4
2026-09-03T08:34:46.628934+00:00,26829,492.02,395.99,3,13155,493.0,348.1,4
2026-09-03T08:38:56.533363+00:00,26834,492.02,395.99,3,13159,493.0,348.1,4
2026-09-03T08:44:24.292018+00:00,26839,491.94,395.99,3,13164,492.93,348.1,4
2026-09-03T08:49:36.708331+00:00,26843,491.93,395.99,3,13169,492.84,348.1,4
2026-09-03T08:54:49.154320+00:00,26848,491.82,395.99,3,13174,492.81,348.1,4
2026-09-03T08:58:59.143676+00:00,26853,491.87,395.99,3,13178,492.86,348.1,4
2026-09-03T09:04:31.247437+00:00,26858,491.78,395.99,3,13183,492.77,348.1,4
2026-09-03T09:09:43.637209+00:00,26863,491.86,395.99,3,13188,492.85,348.1,4
2026-09-03T09:14:56.086906+00:00,26868,491.87,395.99,3,13193,492.85,348.1,4
2026-09-03T09:19:06.287998+00:00,26873,491.77,395.99,3,13197,492.89,348.1,4
2026-09-03T09:24:35.058202+00:00,26878,491.78,395.99,3,13202,492.76,348.1,4
2026-09-03T09:29:47.392501+00:00,26882,491.7,395.99,3,13207,492.69,348.1,4
2026-09-03T09:34:59.793531+00:00,26887,491.67,395.99,3,13212,492.67,348.1,4
2026-09-03T09:39:09.641794+00:00,26892,491.65,395.99,3,13216,492.65,348.1,4
2026-09-03T09:44:37.359857+00:00,26897,491.59,395.99,3,13221,492.6,348.1,4
2026-09-03T09:49:49.825557+00:00,26902,491.51,395.99,3,13226,492.57,348.1,4
2026-09-03T09:55:02.470473+00:00,26907,491.53,395.99,3,13231,492.54,348.1,4
2026-09-03T10:00:30.847306+00:00,26911,491.48,395.99,3,13236,492.5,348.1,4
2026-09-03T10:04:40.750300+00:00,26916,491.47,395.99,3,13240,492.49,348.1,4
2026-09-03T10:09:53.162963+00:00,26921,491.43,395.99,3,13245,492.45,348.1,4
2026-09-03T10:15:05.571680+00:00,26926,491.38,395.99,3,13250,492.4,348.1,4
2026-09-03T10:20:32.184785+00:00,26931,491.48,395.99,3,13255,492.53,348.1,4
2026-09-03T10:24:42.507224+00:00,26936,491.59,395.99,3,13259,492.62,348.1,4
2026-09-03T10:29:55.132182+00:00,26941,491.56,395.99,3,13264,492.58,348.1,4
2026-09-03T10:35:07.831521+00:00,26945,491.49,395.99,3,13269,492.4,348.1,4
2026-09-03T10:40:34.852023+00:00,26950,491.37,395.99,3,13274,492.4,348.1,4
2026-09-03T10:45:47.190236+00:00,26955,491.32,395.99,3,13279,492.37,348.1,4
2026-09-03T10:50:00.407965+00:00,26960,491.39,395.99,3,13283,492.42,348.1,4
2026-09-03T10:55:13.062322+00:00,26965,491.57,395.99,3,13288,492.56,348.1,4
2026-09-03T11:00:40.255240+00:00,26970,491.64,395.99,3,13293,492.65,348.1,4
2026-09-03T11:04:51.806539+00:00,26975,491.63,395.99,3,13297,492.62,348.1,4
2026-09-03T11:10:04.362247+00:00,26979,491.73,395.99,3,13302,492.73,348.1,4
2026-09-03T11:15:17.677435+00:00,26984,491.7,395.99,3,13307,492.7,348.1,4
2026-09-03T11:20:45.973487+00:00,26989,491.89,395.99,3,13312,492.88,348.1,4
2026-09-03T11:25:59.151918+00:00,26994,491.87,395.99,3,13317,492.86,348.1,4
2026-09-03T11:30:09.849422+00:00,26999,491.99,395.99,3,13321,492.93,348.1,4
2026-09-03T11:35:23.085330+00:00,27004,491.98,395.99,3,13326,492.97,348.1,4
2026-09-03T11:40:51.605217+00:00,27008,491.98,395.99,3,13331,492.97,348.1,4
2026-09-03T11:45:02.988828+00:00,27013,492.03,395.99,3,13335,492.99,348.1,4
2026-09-03T11:50:16.014720+00:00,27018,491.98,395.99,3,13340,492.95,348.1,4
2026-09-03T11:55:29.529472+00:00,27023,492.0,395.99,3,13345,492.98,348.1,4
2026-09-03T12:00:58.626367+00:00,27028,491.98,395.99,3,13350,492.96,348.1,4
2026-09-03T12:05:09.706626+00:00,27033,491.98,395.99,3,13354,492.96,348.1,4
2026-09-03T12:10:23.273984+00:00,27038,492.08,395.99,3,13359,492.95,348.1,4
2026-09-03T12:15:36.716504+00:00,27042,492.12,395.99,3,13364,493.1,348.1,4
2026-09-03T12:21:06.945858+00:00,27047,492.0,395.99,3,13369,492.94,348.1,4
2026-09-03T12:25:17.509845+00:00,27052,492.02,395.99,3,13373,492.99,348.1,4
2026-09-03T12:30:31.212123+00:00,27057,492.31,395.99,3,13378,493.07,348.1,4
2026-09-03T12:35:50.856729+00:00,27062,492.29,395.99,3,13383,493.25,348.1,4
2026-09-03T12:41:19.278102+00:00,27067,492.38,395.99,3,13388,493.36,348.1,4
2026-09-03T12:45:29.965281+00:00,27071,492.28,395.99,3,13392,493.23,348.1,4
2026-09-03T12:50:43.614939+00:00,27076,492.47,395.99,3,13397,493.41,348.1,4
2026-09-03T12:55:57.475052+00:00,27081,492.74,395.99,3,13402,493.66,348.1,4
2026-09-03T13:01:27.092913+00:00,27086,492.64,395.99,3,13407,493.57,348.1,4
